INFO 2025-02-23 17:21:40,174 autoreload 10820 1704 Watching for file changes with StatReloader
DEBUG 2025-04-14 15:04:15,254 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:21,352 middleware 12468 9444 Request path: /mockdata/db-list/
DEBUG 2025-04-14 15:04:21,352 middleware 12468 9444 Request method: GET
DEBUG 2025-04-14 15:04:21,352 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:21,529 middleware 12468 9444 Request path: /mockdata/column-list/
DEBUG 2025-04-14 15:04:21,529 middleware 12468 9444 Request method: GET
DEBUG 2025-04-14 15:04:21,529 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:04:21,549 middleware 12468 9444 Request path: /mockdata/secret-list/
DEBUG 2025-04-14 15:04:21,549 middleware 12468 9444 Request method: GET
DEBUG 2025-04-14 15:04:21,549 middleware 12468 9444 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:08:12,403 middleware 12468 4840 Request path: /devices/
DEBUG 2025-04-14 15:08:12,403 middleware 12468 4840 Request method: GET
DEBUG 2025-04-14 15:08:12,403 middleware 12468 4840 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:08:16,002 middleware 12468 4840 Request path: /devices/applies/
DEBUG 2025-04-14 15:08:16,002 middleware 12468 4840 Request method: GET
DEBUG 2025-04-14 15:08:16,002 middleware 12468 4840 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-04-14 15:08:20,945 middleware 12468 4840 Request path: /devices/
DEBUG 2025-04-14 15:08:20,945 middleware 12468 4840 Request method: GET
DEBUG 2025-04-14 15:08:20,945 middleware 12468 4840 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQ0NzAwNjM4LCJpYXQiOjE3NDQ2MTQyMzgsImp0aSI6IjQwZjQ3NGNjZmE5NTQ1OGI4OTg0OWU5N2JhZTk5NTUxIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.hWGui0ZT3jQCQ4KIN5-IBKbXYwnhQhAjMRUGh8aXkO4', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Google Chrome";v="135", "Not-A.Brand";v="8", "Chromium";v="135"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-05-07 18:18:13,110 autoreload 22352 13984 Watching for file changes with StatReloader
DEBUG 2025-05-07 18:18:14,378 factory 22352 13984 Not in REPL -> leaving logger event level as is.
DEBUG 2025-05-07 18:18:14,382 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-05-07 18:18:14,391 factory 22352 13984 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,394 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-05-07 18:18:14,401 factory 22352 13984 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,404 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-05-07 18:18:14,410 factory 22352 13984 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,413 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-05-07 18:18:14,415 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,419 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-05-07 18:18:14,424 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,426 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-05-07 18:18:14,433 factory 22352 13984 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,436 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-05-07 18:18:14,438 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,441 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-05-07 18:18:14,446 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,448 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-05-07 18:18:14,455 factory 22352 13984 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,458 factory 22352 13984 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:18:14,459 factory 22352 13984 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:18:14,459 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-05-07 18:18:14,462 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,465 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-05-07 18:18:14,471 factory 22352 13984 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,474 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-05-07 18:18:14,475 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,478 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-05-07 18:18:14,484 factory 22352 13984 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,487 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-05-07 18:18:14,491 factory 22352 13984 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,494 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-05-07 18:18:14,496 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,498 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-05-07 18:18:14,499 factory 22352 13984 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:18:14,501 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-05-07 18:18:14,512 factory 22352 13984 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,515 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-05-07 18:18:14,526 factory 22352 13984 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,528 factory 22352 13984 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:18:14,529 factory 22352 13984 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:18:14,529 factory 22352 13984 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:18:14,529 factory 22352 13984 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-05-07 18:18:14,536 factory 22352 13984 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:18:14,541 factory 22352 13984 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,878 factory 5764 9152 Not in REPL -> leaving logger event level as is.
DEBUG 2025-05-07 18:19:45,880 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-05-07 18:19:45,885 factory 5764 9152 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,886 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-05-07 18:19:45,890 factory 5764 9152 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,891 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-05-07 18:19:45,893 factory 5764 9152 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,895 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-05-07 18:19:45,895 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,897 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-05-07 18:19:45,899 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,900 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-05-07 18:19:45,904 factory 5764 9152 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,905 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-05-07 18:19:45,906 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,907 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-05-07 18:19:45,909 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,910 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-05-07 18:19:45,914 factory 5764 9152 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,916 factory 5764 9152 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,916 factory 5764 9152 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,917 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-05-07 18:19:45,918 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,919 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-05-07 18:19:45,922 factory 5764 9152 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,923 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-05-07 18:19:45,924 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,925 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-05-07 18:19:45,928 factory 5764 9152 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,929 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-05-07 18:19:45,931 factory 5764 9152 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,932 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-05-07 18:19:45,934 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,935 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-05-07 18:19:45,936 factory 5764 9152 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:45,937 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-05-07 18:19:45,942 factory 5764 9152 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,946 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-05-07 18:19:45,950 factory 5764 9152 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,951 factory 5764 9152 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,952 factory 5764 9152 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,952 factory 5764 9152 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:45,952 factory 5764 9152 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-05-07 18:19:45,956 factory 5764 9152 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:45,958 factory 5764 9152 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:54,533 factory 8852 22360 Not in REPL -> leaving logger event level as is.
DEBUG 2025-05-07 18:19:54,535 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-05-07 18:19:54,540 factory 8852 22360 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:54,542 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-05-07 18:19:54,546 factory 8852 22360 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:54,547 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-05-07 18:19:54,550 factory 8852 22360 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:54,551 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-05-07 18:19:54,552 factory 8852 22360 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:54,553 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-05-07 18:19:54,556 factory 8852 22360 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:54,557 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-05-07 18:19:54,560 factory 8852 22360 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:54,561 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-05-07 18:19:54,562 factory 8852 22360 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:54,563 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-05-07 18:19:54,566 factory 8852 22360 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-05-07 18:19:54,568 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-05-07 18:19:54,572 factory 8852 22360 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-05-07 18:19:54,573 factory 8852 22360 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:54,573 factory 8852 22360 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-05-07 18:19:54,574 factory 8852 22360 Looking for locale `zh_CN` in provider `faker.providers.geo`.
